"GEO_NR","GEO_NAME","CLASS_HAB","GEOM_PERIOD","VARIABLE","SOURCE","VALUE_PERIOD","UNIT_VALUE","VALUE","STATUS"
"5589","Prilly","2","2023-01-01","chom_t","SECO","2022","Num","227.0","A"
"5589","Prilly","2","2023-01-01","chom_f","SECO","2022","Num","105.0","A"
"5589","Prilly","2","2023-01-01","chom_s2","SECO","2022","Num","38.0","A"
"5589","Prilly","2","2023-01-01","chom_s3","SECO","2022","Num","171.0","A"
"5589","Prilly","2","2023-01-01","chom_com_t","SECO","2022","Num","188.0","A"
"5589","Prilly","2","2023-01-01","chom_com_f","SECO","2022","Num","72.0","A"
"5589","Prilly","2","2023-01-01","chom_par_t","SECO","2022","Num","39.0","A"
"5589","Prilly","2","2023-01-01","chom_par_f","SECO","2022","Num","32.0","A"
"5589","Prilly","2","2023-01-01","chom_p","SECO","2022","Per","3.5","A"
"5590","Pully","3","2023-01-01","etab_t","STATENT","2021","Num","","Q"
"5590","Pully","3","2023-01-01","etab_1_9","STATENT","2021","Num","1128.0","A"
"5590","Pully","3","2023-01-01","etab_10_49","STATENT","2021","Num","101.0","A"
"5590","Pully","3","2023-01-01","etab_50_249","STATENT","2021","Num","17.0","A"
"5590","Pully","3","2023-01-01","etab_1_249","STATENT","2021","Num","1246.0","A"
"5590","Pully","3","2023-01-01","etab_250p","STATENT","2021","Num","","Q"
"5590","Pully","3","2023-01-01","emp_s1","STATENT","2021","Num","20.0","A"
"5590","Pully","3","2023-01-01","emp_s2","STATENT","2021","Num","355.0","A"
"5590","Pully","3","2023-01-01","emp_s3","STATENT","2021","Num","6271.0","A"
"5590","Pully","3","2023-01-01","emp_t","STATENT","2021","Num","6646.0","A"
"5590","Pully","3","2023-01-01","chom_t","SECO","2022","Num","273.0","A"
"5590","Pully","3","2023-01-01","chom_f","SECO","2022","Num","124.0","A"
"5590","Pully","3","2023-01-01","chom_s2","SECO","2022","Num","39.0","A"
"5590","Pully","3","2023-01-01","chom_s3","SECO","2022","Num","225.0","A"
"5590","Pully","3","2023-01-01","chom_com_t","SECO","2022","Num","230.0","A"
"5590","Pully","3","2023-01-01","chom_com_f","SECO","2022","Num","89.0","A"
"5590","Pully","3","2023-01-01","chom_par_t","SECO","2022","Num","43.0","A"
"5590","Pully","3","2023-01-01","chom_par_f","SECO","2022","Num","35.0","A"
"5590","Pully","3","2023-01-01","chom_p","SECO","2022","Per","3.0","A"
"5591","Renens (VD)","4","2023-01-01","etab_t","STATENT","2021","Num","1327.0","A"
"5591","Renens (VD)","4","2023-01-01","etab_1_9","STATENT","2021","Num","1078.0","A"
"5591","Renens (VD)","4","2023-01-01","etab_10_49","STATENT","2021","Num","198.0","A"
"5591","Renens (VD)","4","2023-01-01","etab_50_249","STATENT","2021","Num","45.0","A"
"5591","Renens (VD)","4","2023-01-01","etab_1_249","STATENT","2021","Num","1321.0","A"
"5591","Renens (VD)","4","2023-01-01","etab_250p","STATENT","2021","Num","6.0","A"
"5591","Renens (VD)","4","2023-01-01","emp_s1","STATENT","2021","Num","27.0","A"
"5591","Renens (VD)","4","2023-01-01","emp_s2","STATENT","2021","Num","2191.0","A"
"5591","Renens (VD)","4","2023-01-01","emp_s3","STATENT","2021","Num","13272.0","A"
"5591","Renens (VD)","4","2023-01-01","emp_t","STATENT","2021","Num","15490.0","A"
"5591","Renens (VD)","4","2023-01-01","chom_t","SECO","2022","Num","441.0","A"
"5591","Renens (VD)","4","2023-01-01","chom_f","SECO","2022","Num","178.0","A"
"5591","Renens (VD)","4","2023-01-01","chom_s2","SECO","2022","Num","96.0","A"
"5591","Renens (VD)","4","2023-01-01","chom_s3","SECO","2022","Num","307.0","A"
"5591","Renens (VD)","4","2023-01-01","chom_com_t","SECO","2022","Num","369.0","A"
"5591","Renens (VD)","4","2023-01-01","chom_com_f","SECO","2022","Num","125.0","A"
"5591","Renens (VD)","4","2023-01-01","chom_par_t","SECO","2022","Num","72.0","A"
"5591","Renens (VD)","4","2023-01-01","chom_par_f","SECO","2022","Num","53.0","A"
"5591","Renens (VD)","4","2023-01-01","chom_p","SECO","2022","Per","4.2","A"
"5624","Bussigny","2","2023-01-01","etab_t","STATENT","2021","Num","","Q"
"5624","Bussigny","2","2023-01-01","etab_1_9","STATENT","2021","Num","547.0","A"
"5624","Bussigny","2","2023-01-01","etab_10_49","STATENT","2021","Num","88.0","A"
"5624","Bussigny","2","2023-01-01","etab_50_249","STATENT","2021","Num","20.0","A"
"5624","Bussigny","2","2023-01-01","etab_1_249","STATENT","2021","Num","655.0","A"
"5624","Bussigny","2","2023-01-01","etab_250p","STATENT","2021","Num","","Q"
"5624","Bussigny","2","2023-01-01","emp_s1","STATENT","2021","Num","16.0","A"
"5624","Bussigny","2","2023-01-01","emp_s2","STATENT","2021","Num","1873.0","A"
"5624","Bussigny","2","2023-01-01","emp_s3","STATENT","2021","Num","4137.0","A"
"5624","Bussigny","2","2023-01-01","emp_t","STATENT","2021","Num","6026.0","A"
"5624","Bussigny","2","2023-01-01","chom_t","SECO","2022","Num","171.0","A"
"5624","Bussigny","2","2023-01-01","chom_f","SECO","2022","Num","79.0","A"
"5624","Bussigny","2","2023-01-01","chom_s2","SECO","2022","Num","31.0","A"
"5624","Bussigny","2","2023-01-01","chom_s3","SECO","2022","Num","124.0","A"
"5624","Bussigny","2","2023-01-01","chom_com_t","SECO","2022","Num","141.0","A"
"5624","Bussigny","2","2023-01-01","chom_com_f","SECO","2022","Num","54.0","A"
"5624","Bussigny","2","2023-01-01","chom_par_t","SECO","2022","Num","30.0","A"
"5624","Bussigny","2","2023-01-01","chom_par_f","SECO","2022","Num","24.0","A"
"5624","Bussigny","2","2023-01-01","chom_p","SECO","2022","Per","3.4","A"
"5635","Ecublens (VD)","2","2023-01-01","etab_t","STATENT","2021","Num","870.0","A"
"5635","Ecublens (VD)","2","2023-01-01","etab_1_9","STATENT","2021","Num","655.0","A"
"5635","Ecublens (VD)","2","2023-01-01","etab_10_49","STATENT","2021","Num","167.0","A"
"5635","Ecublens (VD)","2","2023-01-01","etab_50_249","STATENT","2021","Num","41.0","A"
"5635","Ecublens (VD)","2","2023-01-01","etab_1_249","STATENT","2021","Num","863.0","A"
"5635","Ecublens (VD)","2","2023-01-01","etab_250p","STATENT","2021","Num","7.0","A"
"5635","Ecublens (VD)","2","2023-01-01","emp_s1","STATENT","2021","Num","19.0","A"
"5635","Ecublens (VD)","2","2023-01-01","emp_s2","STATENT","2021","Num","2475.0","A"
"5635","Ecublens (VD)","2","2023-01-01","emp_s3","STATENT","2021","Num","14361.0","A"
"5635","Ecublens (VD)","2","2023-01-01","emp_t","STATENT","2021","Num","16855.0","A"
"5635","Ecublens (VD)","2","2023-01-01","chom_t","SECO","2022","Num","219.0","A"
"5635","Ecublens (VD)","2","2023-01-01","chom_f","SECO","2022","Num","100.0","A"
"5635","Ecublens (VD)","2","2023-01-01","chom_s2","SECO","2022","Num","44.0","A"
"5635","Ecublens (VD)","2","2023-01-01","chom_s3","SECO","2022","Num","165.0","A"
"5635","Ecublens (VD)","2","2023-01-01","chom_com_t","SECO","2022","Num","184.0","A"
"5635","Ecublens (VD)","2","2023-01-01","chom_com_f","SECO","2022","Num","68.0","A"
"5635","Ecublens (VD)","2","2023-01-01","chom_par_t","SECO","2022","Num","35.0","A"
"5635","Ecublens (VD)","2","2023-01-01","chom_par_f","SECO","2022","Num","32.0","A"
"5635","Ecublens (VD)","2","2023-01-01","chom_p","SECO","2022","Per","3.5","A"
"5642","Morges","3","2023-01-01","etab_t","STATENT","2021","Num","","Q"
"5642","Morges","3","2023-01-01","etab_1_9","STATENT","2021","Num","1240.0","A"
"5642","Morges","3","2023-01-01","etab_10_49","STATENT","2021","Num","201.0","A"
"5642","Morges","3","2023-01-01","etab_50_249","STATENT","2021","Num","34.0","A"
"5642","Morges","3","2023-01-01","etab_1_249","STATENT","2021","Num","1475.0","A"
"5642","Morges","3","2023-01-01","etab_250p","STATENT","2021","Num","","Q"
"5642","Morges","3","2023-01-01","emp_s1","STATENT","2021","Num","69.0","A"
"5642","Morges","3","2023-01-01","emp_s2","STATENT","2021","Num","894.0","A"
"5642","Morges","3","2023-01-01","emp_s3","STATENT","2021","Num","10751.0","A"
"5642","Morges","3","2023-01-01","emp_t","STATENT","2021","Num","11714.0","A"
"5642","Morges","3","2023-01-01","chom_t","SECO","2022","Num","300.0","A"
"5642","Morges","3","2023-01-01","chom_f","SECO","2022","Num","145.0","A"
"5642","Morges","3","2023-01-01","chom_s2","SECO","2022","Num","49.0","A"
"5642","Morges","3","2023-01-01","chom_s3","SECO","2022","Num","220.0","A"
"5642","Morges","3","2023-01-01","chom_com_t","SECO","2022","Num","254.0","A"
"5642","Morges","3","2023-01-01","chom_com_f","SECO","2022","Num","105.0","A"
"5642","Morges","3","2023-01-01","chom_par_t","SECO","2022","Num","46.0","A"
"5642","Morges","3","2023-01-01","chom_par_f","SECO","2022","Num","40.0","A"
"5642","Morges","3","2023-01-01","chom_p","SECO","2022","Per","3.5","A"
"5721","Gland","2","2023-01-01","etab_t","STATENT","2021","Num","","Q"
"5721","Gland","2","2023-01-01","etab_1_9","STATENT","2021","Num","899.0","A"
"5721","Gland","2","2023-01-01","etab_10_49","STATENT","2021","Num","115.0","A"
"5721","Gland","2","2023-01-01","etab_50_249","STATENT","2021","Num","27.0","A"
"5721","Gland","2","2023-01-01","etab_1_249","STATENT","2021","Num","1041.0","A"
"5721","Gland","2","2023-01-01","etab_250p","STATENT","2021","Num","","Q"
"5721","Gland","2","2023-01-01","emp_s1","STATENT","2021","Num","114.0","A"
"5721","Gland","2","2023-01-01","emp_s2","STATENT","2021","Num","1051.0","A"
"5721","Gland","2","2023-01-01","emp_s3","STATENT","2021","Num","6553.0","A"
"5721","Gland","2","2023-01-01","emp_t","STATENT","2021","Num","7718.0","A"
"5721","Gland","2","2023-01-01","chom_t","SECO","2022","Num","218.0","A"
"5721","Gland","2","2023-01-01","chom_f","SECO","2022","Num","97.0","A"
"5721","Gland","2","2023-01-01","chom_s2","SECO","2022","Num","32.0","A"
"5721","Gland","2","2023-01-01","chom_s3","SECO","2022","Num","167.0","A"
"5721","Gland","2","2023-01-01","chom_com_t","SECO","2022","Num","179.0","A"
"5721","Gland","2","2023-01-01","chom_com_f","SECO","2022","Num","64.0","A"
"5721","Gland","2","2023-01-01","chom_par_t","SECO","2022","Num","39.0","A"
"5721","Gland","2","2023-01-01","chom_par_f","SECO","2022","Num","32.0","A"
"5721","Gland","2","2023-01-01","chom_p","SECO","2022","Per","3.0","A"
"5724","Nyon","4","2023-01-01","etab_t","STATENT","2021","Num","2340.0","A"
"5724","Nyon","4","2023-01-01","etab_1_9","STATENT","2021","Num","2006.0","A"
"5724","Nyon","4","2023-01-01","etab_10_49","STATENT","2021","Num","279.0","A"
"5724","Nyon","4","2023-01-01","etab_50_249","STATENT","2021","Num","49.0","A"
"5724","Nyon","4","2023-01-01","etab_1_249","STATENT","2021","Num","2334.0","A"
"5724","Nyon","4","2023-01-01","etab_250p","STATENT","2021","Num","6.0","A"
"5724","Nyon","4","2023-01-01","emp_s1","STATENT","2021","Num","50.0","A"
"5724","Nyon","4","2023-01-01","emp_s2","STATENT","2021","Num","2195.0","A"
"5724","Nyon","4","2023-01-01","emp_s3","STATENT","2021","Num","14800.0","A"
"5724","Nyon","4","2023-01-01","emp_t","STATENT","2021","Num","17045.0","A"
"5724","Nyon","4","2023-01-01","chom_t","SECO","2022","Num","407.0","A"
"5724","Nyon","4","2023-01-01","chom_f","SECO","2022","Num","188.0","A"
"5724","Nyon","4","2023-01-01","chom_s2","SECO","2022","Num","44.0","A"
"5724","Nyon","4","2023-01-01","chom_s3","SECO","2022","Num","332.0","A"
"5724","Nyon","4","2023-01-01","chom_com_t","SECO","2022","Num","343.0","A"
"5724","Nyon","4","2023-01-01","chom_com_f","SECO","2022","Num","137.0","A"
"5724","Nyon","4","2023-01-01","chom_par_t","SECO","2022","Num","64.0","A"
"5724","Nyon","4","2023-01-01","chom_par_f","SECO","2022","Num","51.0","A"
"5724","Nyon","4","2023-01-01","chom_p","SECO","2022","Per","3.6","A"
"5822","Payerne","2","2023-01-01","etab_t","STATENT","2021","Num","","Q"
"5822","Payerne","2","2023-01-01","etab_1_9","STATENT","2021","Num","692.0","A"
"5822","Payerne","2","2023-01-01","etab_10_49","STATENT","2021","Num","114.0","A"
"5822","Payerne","2","2023-01-01","etab_50_249","STATENT","2021","Num","26.0","A"
"5822","Payerne","2","2023-01-01","etab_1_249","STATENT","2021","Num","832.0","A"
"5822","Payerne","2","2023-01-01","etab_250p","STATENT","2021","Num","","Q"
"5822","Payerne","2","2023-01-01","emp_s1","STATENT","2021","Num","88.0","A"
"5822","Payerne","2","2023-01-01","emp_s2","STATENT","2021","Num","1057.0","A"
"5822","Payerne","2","2023-01-01","emp_s3","STATENT","2021","Num","6099.0","A"
"5822","Payerne","2","2023-01-01","emp_t","STATENT","2021","Num","7244.0","A"
"5822","Payerne","2","2023-01-01","chom_t","SECO","2022","Num","231.0","A"
"5822","Payerne","2","2023-01-01","chom_f","SECO","2022","Num","101.0","A"
"5822","Payerne","2","2023-01-01","chom_s2","SECO","2022","Num","76.0","A"
"5822","Payerne","2","2023-01-01","chom_s3","SECO","2022","Num","142.0","A"
"5822","Payerne","2","2023-01-01","chom_com_t","SECO","2022","Num","191.0","A"
"5822","Payerne","2","2023-01-01","chom_com_f","SECO","2022","Num","72.0","A"
"5822","Payerne","2","2023-01-01","chom_par_t","SECO","2022","Num","39.0","A"
"5822","Payerne","2","2023-01-01","chom_par_f","SECO","2022","Num","29.0","A"
"5822","Payerne","2","2023-01-01","chom_p","SECO","2022","Per","4.8","A"
"5886","Montreux","4","2023-01-01","etab_t","STATENT","2021","Num","","Q"
"5886","Montreux","4","2023-01-01","etab_1_9","STATENT","2021","Num","1837.0","A"
"5886","Montreux","4","2023-01-01","etab_10_49","STATENT","2021","Num","183.0","A"
"5886","Montreux","4","2023-01-01","etab_50_249","STATENT","2021","Num","49.0","A"
"5886","Montreux","4","2023-01-01","etab_1_249","STATENT","2021","Num","2069.0","A"
"5886","Montreux","4","2023-01-01","etab_250p","STATENT","2021","Num","","Q"
"5886","Montreux","4","2023-01-01","emp_s1","STATENT","2021","Num","87.0","A"
"5886","Montreux","4","2023-01-01","emp_s2","STATENT","2021","Num","1053.0","A"
"5886","Montreux","4","2023-01-01","emp_s3","STATENT","2021","Num","11293.0","A"
"5886","Montreux","4","2023-01-01","emp_t","STATENT","2021","Num","12433.0","A"
"5886","Montreux","4","2023-01-01","chom_t","SECO","2022","Num","532.0","A"
"5886","Montreux","4","2023-01-01","chom_f","SECO","2022","Num","234.0","A"
"5886","Montreux","4","2023-01-01","chom_s2","SECO","2022","Num","75.0","A"
"5886","Montreux","4","2023-01-01","chom_s3","SECO","2022","Num","437.0","A"
"5886","Montreux","4","2023-01-01","chom_com_t","SECO","2022","Num","445.0","A"
"5886","Montreux","4","2023-01-01","chom_com_f","SECO","2022","Num","161.0","A"
"5886","Montreux","4","2023-01-01","chom_par_t","SECO","2022","Num","87.0","A"
"5886","Montreux","4","2023-01-01","chom_par_f","SECO","2022","Num","73.0","A"
"5886","Montreux","4","2023-01-01","chom_p","SECO","2022","Per","4.5","A"
"5889","La Tour-de-Peilz","2","2023-01-01","etab_t","STATENT","2021","Num","","Q"
"5889","La Tour-de-Peilz","2","2023-01-01","etab_1_9","STATENT","2021","Num","562.0","A"
"5889","La Tour-de-Peilz","2","2023-01-01","etab_10_49","STATENT","2021","Num","49.0","A"
"5889","La Tour-de-Peilz","2","2023-01-01","etab_50_249","STATENT","2021","Num","8.0","A"
"5889","La Tour-de-Peilz","2","2023-01-01","etab_1_249","STATENT","2021","Num","619.0","A"
"5889","La Tour-de-Peilz","2","2023-01-01","etab_250p","STATENT","2021","Num","","Q"
"5889","La Tour-de-Peilz","2","2023-01-01","emp_s1","STATENT","2021","Num","24.0","A"
"5889","La Tour-de-Peilz","2","2023-01-01","emp_s2","STATENT","2021","Num","183.0","A"
"5889","La Tour-de-Peilz","2","2023-01-01","emp_s3","STATENT","2021","Num","3435.0","A"
"5889","La Tour-de-Peilz","2","2023-01-01","emp_t","STATENT","2021","Num","3642.0","A"
"5889","La Tour-de-Peilz","2","2023-01-01","chom_t","SECO","2022","Num","214.0","A"
"5889","La Tour-de-Peilz","2","2023-01-01","chom_f","SECO","2022","Num","111.0","A"
"5889","La Tour-de-Peilz","2","2023-01-01","chom_s2","SECO","2022","Num","26.0","A"
"5889","La Tour-de-Peilz","2","2023-01-01","chom_s3","SECO","2022","Num","182.0","A"
"5889","La Tour-de-Peilz","2","2023-01-01","chom_com_t","SECO","2022","Num","168.0","A"
"5889","La Tour-de-Peilz","2","2023-01-01","chom_com_f","SECO","2022","Num","70.0","A"
"5889","La Tour-de-Peilz","2","2023-01-01","chom_par_t","SECO","2022","Num","47.0","A"
"5889","La Tour-de-Peilz","2","2023-01-01","chom_par_f","SECO","2022","Num","41.0","A"
"5889","La Tour-de-Peilz","2","2023-01-01","chom_p","SECO","2022","Per","3.7","A"
"5890","Vevey","3","2023-01-01","etab_t","STATENT","2021","Num","2004.0","A"
"5890","Vevey","3","2023-01-01","etab_1_9","STATENT","2021","Num","1749.0","A"
"5890","Vevey","3","2023-01-01","etab_10_49","STATENT","2021","Num","215.0","A"
"5890","Vevey","3","2023-01-01","etab_50_249","STATENT","2021","Num","36.0","A"
"5890","Vevey","3","2023-01-01","etab_1_249","STATENT","2021","Num","2000.0","A"
"5890","Vevey","3","2023-01-01","etab_250p","STATENT","2021","Num","4.0","A"
"5890","Vevey","3","2023-01-01","emp_s1","STATENT","2021","Num","","Q"
"5890","Vevey","3","2023-01-01","emp_s2","STATENT","2021","Num","759.0","A"
"5890","Vevey","3","2023-01-01","emp_s3","STATENT","2021","Num","13597.0","A"
"5890","Vevey","3","2023-01-01","emp_t","STATENT","2021","Num","","Q"
"5890","Vevey","3","2023-01-01","chom_t","SECO","2022","Num","458.0","A"
"5890","Vevey","3","2023-01-01","chom_f","SECO","2022","Num","196.0","A"
"5890","Vevey","3","2023-01-01","chom_s2","SECO","2022","Num","80.0","A"
"5890","Vevey","3","2023-01-01","chom_s3","SECO","2022","Num","352.0","A"
"5890","Vevey","3","2023-01-01","chom_com_t","SECO","2022","Num","370.0","A"
"5890","Vevey","3","2023-01-01","chom_com_f","SECO","2022","Num","138.0","A"
"5890","Vevey","3","2023-01-01","chom_par_t","SECO","2022","Num","89.0","A"
"5890","Vevey","3","2023-01-01","chom_par_f","SECO","2022","Num","58.0","A"
"5890","Vevey","3","2023-01-01","chom_p","SECO","2022","Per","4.5","A"
"5938","Yverdon-les-Bains","4","2023-01-01","etab_t","STATENT","2021","Num","2259.0","A"
"5938","Yverdon-les-Bains","4","2023-01-01","etab_1_9","STATENT","2021","Num","1875.0","A"
"5938","Yverdon-les-Bains","4","2023-01-01","etab_10_49","STATENT","2021","Num","316.0","A"
"5938","Yverdon-les-Bains","4","2023-01-01","etab_50_249","STATENT","2021","Num","60.0","A"
"5938","Yverdon-les-Bains","4","2023-01-01","etab_1_249","STATENT","2021","Num","2251.0","A"
"5938","Yverdon-les-Bains","4","2023-01-01","etab_250p","STATENT","2021","Num","8.0","A"
"5938","Yverdon-les-Bains","4","2023-01-01","emp_s1","STATENT","2021","Num","265.0","A"
"5938","Yverdon-les-Bains","4","2023-01-01","emp_s2","STATENT","2021","Num","2814.0","A"
"5938","Yverdon-les-Bains","4","2023-01-01","emp_s3","STATENT","2021","Num","17800.0","A"
"5938","Yverdon-les-Bains","4","2023-01-01","emp_t","STATENT","2021","Num","20879.0","A"
"5938","Yverdon-les-Bains","4","2023-01-01","chom_t","SECO","2022","Num","564.0","A"
"5938","Yverdon-les-Bains","4","2023-01-01","chom_f","SECO","2022","Num","241.0","A"
"5938","Yverdon-les-Bains","4","2023-01-01","chom_s2","SECO","2022","Num","135.0","A"
"5938","Yverdon-les-Bains","4","2023-01-01","chom_s3","SECO","2022","Num","359.0","A"
"5938","Yverdon-les-Bains","4","2023-01-01","chom_com_t","SECO","2022","Num","470.0","A"
"5938","Yverdon-les-Bains","4","2023-01-01","chom_com_f","SECO","2022","Num","167.0","A"
"5938","Yverdon-les-Bains","4","2023-01-01","chom_par_t","SECO","2022","Num","94.0","A"
"5938","Yverdon-les-Bains","4","2023-01-01","chom_par_f","SECO","2022","Num","74.0","A"
"5938","Yverdon-les-Bains","4","2023-01-01","chom_p","SECO","2022","Per","4.0","A"
"6002","Brig-Glis","2","2023-01-01","etab_t","STATENT","2021","Num","1171.0","A"
"6002","Brig-Glis","2","2023-01-01","etab_1_9","STATENT","2021","Num","963.0","A"
"6002","Brig-Glis","2","2023-01-01","etab_10_49","STATENT","2021","Num","175.0","A"
"6002","Brig-Glis","2","2023-01-01","etab_50_249","STATENT","2021","Num","29.0","A"
"6002","Brig-Glis","2","2023-01-01","etab_1_249","STATENT","2021","Num","1167.0","A"
"6002","Brig-Glis","2","2023-01-01","etab_250p","STATENT","2021","Num","4.0","A"
"6002","Brig-Glis","2","2023-01-01","emp_s1","STATENT","2021","Num","78.0","A"
"6002","Brig-Glis","2","2023-01-01","emp_s2","STATENT","2021","Num","1518.0","A"
"6002","Brig-Glis","2","2023-01-01","emp_s3","STATENT","2021","Num","8665.0","A"
"6002","Brig-Glis","2","2023-01-01","emp_t","STATENT","2021","Num","10261.0","A"
"6002","Brig-Glis","2","2023-01-01","chom_t","SECO","2022","Num","52.0","A"
"6002","Brig-Glis","2","2023-01-01","chom_f","SECO","2022","Num","18.0","A"
"6002","Brig-Glis","2","2023-01-01","chom_s2","SECO","2022","Num","17.0","A"
"6002","Brig-Glis","2","2023-01-01","chom_s3","SECO","2022","Num","31.0","A"
"6002","Brig-Glis","2","2023-01-01","chom_com_t","SECO","2022","Num","47.0","A"
"6002","Brig-Glis","2","2023-01-01","chom_com_f","SECO","2022","Num","13.0","A"
"6002","Brig-Glis","2","2023-01-01","chom_par_t","SECO","2022","Num","5.0","A"
"6002","Brig-Glis","2","2023-01-01","chom_par_f","SECO","2022","Num","5.0","A"
"6002","Brig-Glis","2","2023-01-01","chom_p","SECO","2022","Per","0.8","A"
"6136","Martigny","4","2023-01-01","etab_t","STATENT","2021","Num","","Q"
"6136","Martigny","4","2023-01-01","etab_1_9","STATENT","2021","Num","1777.0","A"
"6136","Martigny","4","2023-01-01","etab_10_49","STATENT","2021","Num","271.0","A"
"6136","Martigny","4","2023-01-01","etab_50_249","STATENT","2021","Num","37.0","A"
"6136","Martigny","4","2023-01-01","etab_1_249","STATENT","2021","Num","2085.0","A"
"6136","Martigny","4","2023-01-01","etab_250p","STATENT","2021","Num","","Q"
"6136","Martigny","4","2023-01-01","emp_s1","STATENT","2021","Num","444.0","A"
"6136","Martigny","4","2023-01-01","emp_s2","STATENT","2021","Num","2301.0","A"
"6136","Martigny","4","2023-01-01","emp_s3","STATENT","2021","Num","11603.0","A"
"6136","Martigny","4","2023-01-01","emp_t","STATENT","2021","Num","14348.0","A"
"6136","Martigny","4","2023-01-01","chom_t","SECO","2022","Num","328.0","A"
"6136","Martigny","4","2023-01-01","chom_f","SECO","2022","Num","137.0","A"
"6136","Martigny","4","2023-01-01","chom_s2","SECO","2022","Num","103.0","A"
"6136","Martigny","4","2023-01-01","chom_s3","SECO","2022","Num","204.0","A"
"6136","Martigny","4","2023-01-01","chom_com_t","SECO","2022","Num","283.0","A"
"6136","Martigny","4","2023-01-01","chom_com_f","SECO","2022","Num","102.0","A"
"6136","Martigny","4","2023-01-01","chom_par_t","SECO","2022","Num","45.0","A"
"6136","Martigny","4","2023-01-01","chom_par_f","SECO","2022","Num","35.0","A"
"6136","Martigny","4","2023-01-01","chom_p","SECO","2022","Per","3.2","A"
"6153","Monthey","3","2023-01-01","etab_t","STATENT","2021","Num","1334.0","A"
"6153","Monthey","3","2023-01-01","etab_1_9","STATENT","2021","Num","1137.0","A"
"6153","Monthey","3","2023-01-01","etab_10_49","STATENT","2021","Num","163.0","A"
"6153","Monthey","3","2023-01-01","etab_50_249","STATENT","2021","Num","29.0","A"
"6153","Monthey","3","2023-01-01","etab_1_249","STATENT","2021","Num","1329.0","A"
"6153","Monthey","3","2023-01-01","etab_250p","STATENT","2021","Num","5.0","A"
"6153","Monthey","3","2023-01-01","emp_s1","STATENT","2021","Num","39.0","A"
"6153","Monthey","3","2023-01-01","emp_s2","STATENT","2021","Num","3486.0","A"
"6153","Monthey","3","2023-01-01","emp_s3","STATENT","2021","Num","7701.0","A"
"6153","Monthey","3","2023-01-01","emp_t","STATENT","2021","Num","11226.0","A"
"6153","Monthey","3","2023-01-01","chom_t","SECO","2022","Num","320.0","A"
"6153","Monthey","3","2023-01-01","chom_f","SECO","2022","Num","148.0","A"
"6153","Monthey","3","2023-01-01","chom_s2","SECO","2022","Num","97.0","A"
"6153","Monthey","3","2023-01-01","chom_s3","SECO","2022","Num","206.0","A"
"6153","Monthey","3","2023-01-01","chom_com_t","SECO","2022","Num","273.0","A"
"6153","Monthey","3","2023-01-01","chom_com_f","SECO","2022","Num","107.0","A"
"6153","Monthey","3","2023-01-01","chom_par_t","SECO","2022","Num","47.0","A"
"6153","Monthey","3","2023-01-01","chom_par_f","SECO","2022","Num","40.0","A"
"6153","Monthey","3","2023-01-01","chom_p","SECO","2022","Per","3.3","A"
"6248","Sierre","3","2023-01-01","etab_t","STATENT","2021","Num","","Q"
"6248","Sierre","3","2023-01-01","etab_1_9","STATENT","2021","Num","1305.0","A"
"6248","Sierre","3","2023-01-01","etab_10_49","STATENT","2021","Num","186.0","A"
"6248","Sierre","3","2023-01-01","etab_50_249","STATENT","2021","Num","37.0","A"
"6248","Sierre","3","2023-01-01","etab_1_249","STATENT","2021","Num","1528.0","A"
"6248","Sierre","3","2023-01-01","etab_250p","STATENT","2021","Num","","Q"
"6248","Sierre","3","2023-01-01","emp_s1","STATENT","2021","Num","191.0","A"
"6248","Sierre","3","2023-01-01","emp_s2","STATENT","2021","Num","2429.0","A"
"6248","Sierre","3","2023-01-01","emp_s3","STATENT","2021","Num","8937.0","A"
"6248","Sierre","3","2023-01-01","emp_t","STATENT","2021","Num","11557.0","A"
"6248","Sierre","3","2023-01-01","chom_t","SECO","2022","Num","226.0","A"
"6248","Sierre","3","2023-01-01","chom_f","SECO","2022","Num","87.0","A"
"6248","Sierre","3","2023-01-01","chom_s2","SECO","2022","Num","70.0","A"
"6248","Sierre","3","2023-01-01","chom_s3","SECO","2022","Num","142.0","A"
"6248","Sierre","3","2023-01-01","chom_com_t","SECO","2022","Num","197.0","A"
"6248","Sierre","3","2023-01-01","chom_com_f","SECO","2022","Num","62.0","A"
"6248","Sierre","3","2023-01-01","chom_par_t","SECO","2022","Num","29.0","A"
"6248","Sierre","3","2023-01-01","chom_par_f","SECO","2022","Num","24.0","A"
"6248","Sierre","3","2023-01-01","chom_p","SECO","2022","Per","2.8","A"
"6266","Sion","4","2023-01-01","etab_t","STATENT","2021","Num","4105.0","A"
"6266","Sion","4","2023-01-01","etab_1_9","STATENT","2021","Num","3373.0","A"
"6266","Sion","4","2023-01-01","etab_10_49","STATENT","2021","Num","609.0","A"
"6266","Sion","4","2023-01-01","etab_50_249","STATENT","2021","Num","115.0","A"
"6266","Sion","4","2023-01-01","etab_1_249","STATENT","2021","Num","4097.0","A"
"6266","Sion","4","2023-01-01","etab_250p","STATENT","2021","Num","8.0","A"
"6266","Sion","4","2023-01-01","emp_s1","STATENT","2021","Num","639.0","A"
"6266","Sion","4","2023-01-01","emp_s2","STATENT","2021","Num","5719.0","A"
"6266","Sion","4","2023-01-01","emp_s3","STATENT","2021","Num","30693.0","A"
